id;colour wine;fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;quality
5591;red;6,6;0,61;0,01;1,9;0,08;NA;25;0,99746;3,69;0,73;10.5;5,67
5592;red;NA;0,645;0;2,15;0,08;15;28;0,99444;3,78;0,61;12.5;6
5593;white;6,3;0,21;0,58;10;0,081;34;126;0,9962;2,95;0,46;8.9;5,67
5594;red;13,2;0,38;0,55;2,7;0,081;5;16;10,006;2,98;0,54;9.4;5,78
5595;red;10,2;0,33;0,46;1,9;0,081;6;9;0,99628;3,1;0,48;10.4;6
5596;red;12,5;0,38;0,6;2,6;0,081;31;72;0,9996;3,1;0,73;10.5;5,78
5597;red;10,7;0,4;0,37;1,9;0,081;17;29;0,99674;3,12;0,65;11.2;6
5598;red;9,8;0,45;0,38;2,5;0,081;34;66;NA;3,15;0,58;9.8;5,67
5599;red;9,6;0,54;0,42;2,4;0,081;25;52;0,997;3,2;0,71;11.4;6
5600;red;8,6;0,38;0,36;3;0,081;30;119;0,997;3,2;0,56;9.4;5,02
5601;red;9,8;0,51;0,19;3,2;0,081;8;30;0,9984;3,23;NA;10.5;6
5602;red;9,2;0,58;0,2;3;NA;15;115;0,998;3,23;0,59;9.5;5,67
5603;red;NA;0,43;0,29;1,6;0,081;27;45;0,99603;3,25;0,54;10.3;5,67
5604;red;9,3;0,49;0,36;1,7;0,081;3;14;0,99702;3,27;0,78;10.9;6
5605;red;8,4;0,36;0,32;NA;0,081;32;79;0,9964;3,3;0,72;11;6
5606;red;8,4;0,36;0,32;2,2;0,081;32;79;NA;3,3;0,72;11;6
5607;red;7,7;NA;0;2,6;0,081;6;14;0,9975;3,3;0,52;9.3;5,78
5608;red;8;0,3;0,63;1,6;0,081;16;29;0,99588;3,3;0,78;10.8;6,14
5609;red;11,6;0,32;0,55;2,8;0,081;35;67;10,002;3,32;0,92;10.8;7
5610;red;7,8;0,56;0,19;2;0,081;17;NA;0,9962;3,32;0,54;NA;5,36
5611;red;7,8;0,56;0,19;2,1;0,081;15;105;0,9962;3,33;0,54;9.5;5,36
5612;red;9;0,82;0,05;2,4;0,081;26;96;0,99814;3,36;0,53;10;NA
5613;red;8;0,28;0,44;1,8;0,081;28;68;NA;3,36;0,66;11.2;5,67
5614;red;7,2;0,57;0,05;2,3;0,081;16;36;0,99564;3,38;0,6;10.3;6
5615;red;7,2;0,57;0,05;2,3;0,081;NA;36;0,99564;3,38;0,6;10.3;6
5616;red;8,1;0,73;0;2,5;0,081;12;24;0,99798;3,38;0,46;NA;4,65
5617;red;7;0,735;0,05;2;0,081;13;54;0,9966;3,39;0,57;9.8;5,02
5618;white;6,9;0,4;0,22;5,95;0,081;76;303;0,99705;3,4;0,57;9.4;5
5619;red;6,9;0,41;0,33;2,2;0,081;22;36;0,9949;3,41;0,75;11.1;6
5620;red;6,9;0,57;0;2,8;0,081;21;41;0,99518;3,41;0,52;10.8;5,67
5621;red;7,8;0,52;0,25;1,9;0,081;14;38;0,9984;3,43;0,65;9;6
5622;red;7,8;0,52;0,25;1,9;0,081;14;38;0,9984;3,43;0,65;9;6
5623;red;7;0,54;0,09;2;0,081;10;16;0,99479;3,43;0,59;11.5;6
5624;red;6,9;0,52;0,25;2,6;0,081;10;37;0,99685;3,46;0,5;11;5,78
5625;red;6,9;0,52;0,25;2,6;0,081;10;37;0,99685;3,46;0,5;11;5,78
5626;red;7,1;0,61;0,02;2,5;0,081;17;87;0,99745;3,48;0,6;9.7;6
5627;red;7,2;0,415;0,36;2;0,081;13;45;0,9972;3,48;0,64;9.2;5,36
5628;red;8,3;0,78;0,1;2,6;0,081;45;87;0,9983;3,48;0,53;10;5,78
5629;red;8,2;1,33;0;NA;0,081;3;12;0,9964;3,53;NA;10.9;5,36
5630;red;6,2;0,64;0,09;2,5;0,081;15;26;0,99538;3,57;0,63;12;5,67
5631;red;6,4;0,64;0,21;1,8;0,081;14;31;0,99689;3,59;0,66;9.8;5,67
5632;red;6,4;0,64;0,21;1,8;0,081;14;31;0,99689;3,59;0,66;9.8;NA
5633;red;6,4;0,64;0,21;1,8;0,081;14;31;0,99689;3,59;0,66;9.8;5,67
5634;red;6,1;0,705;0,1;2,8;0,081;13;28;0,99631;3,6;0,66;10.2;NA
5635;red;12,7;0,59;NA;2,3;0,082;11;22;1;3;0,7;9.3;6
5636;white;6,5;0,17;0,54;8,5;0,082;64;163;0,9959;2,89;0,39;8.8;6,324
5637;white;6,3;0,17;0,54;8,6;0,082;424.227.294.181.647;165.816.067.071.463;0,9959;2,9;0,39;8.10;6,134
5638;red;11,3;0,34;0,45;2;0,082;6;15;0,9988;2,94;0,66;NA;6
5639;red;11,3;0,34;0,45;2;0,082;6;15;0,9988;2,94;0,66;9.2;6
5640;red;7,5;0,59;0,22;1,8;0,082;43;60;0,99499;3,1;0,42;9.2;NA
5641;red;12,5;0,28;0,54;2,3;0,082;12;29;0,9997;3,11;1,36;9.8;7
5642;red;11,9;0,57;0,5;2,6;0,082;6;32;10,006;3,12;0,78;10.7;6
5643;red;13,4;0,27;0,62;NA;NA;NA;21;10,002;3,16;0,67;9.7;6
5644;red;9,5;0,37;0,52;2;0,082;6;26;0,998;3,18;0,51;9.5;5,78
5645;red;9,9;NA;0,49;5;0,082;9;17;0,99484;3,19;0,52;12.5;7
5646;red;7,9;0,49;0,32;1,9;0,082;17;144;0,9968;3,2;0,55;9.5;5,36
5647;red;10,1;0,45;0,23;1,9;0,082;10;18;0,99774;3,22;0,65;9.3;6
5648;red;7,6;0,31;0,34;2,5;0,082;26;35;0,99356;3,22;0,59;12.5;7
5649;red;8,4;0,56;0,04;2;0,082;10;22;0,9976;3,22;0,44;NA;5,44
5650;red;8,4;0,56;0,04;2;0,082;10;22;0,9976;3,22;0,44;9.6;5,44
5651;red;8,2;0,4;0,31;1,9;0,082;8;24;0,996;3,24;0,69;10.6;6
5652;red;7,2;0,61;0,08;4;0,082;26;108;0,99641;3,25;0,51;9.4;5,67
5653;red;9,5;0,57;0,27;2,3;0,082;23;144;0,99782;NA;NA;9.4;5,67
5654;red;9,4;0,685;0,26;2,4;0,082;23;143;NA;3,28;0,55;9.4;5,67
5655;red;9,4;0,5;0,34;3,6;0,082;5;14;0,9987;3,29;0,52;10.7;6
5656;red;9,4;0,5;0,34;3,6;0,082;5;14;0,9987;3,29;0,52;10.7;6
5657;red;9,6;0,77;0,12;2,9;0,082;30;74;0,99865;3,3;0,64;10.4;6
5658;red;9,6;0,77;0,12;2,9;0,082;30;74;0,99865;3,3;0,64;10.4;6
5659;red;7,4;0,37;0,43;2,6;0,082;18;NA;0,99708;3,33;0,68;9.7;6
5660;red;7,8;0,34;0,37;2;0,082;24;58;0,9964;3,34;0,59;9.4;6
5661;red;7,4;0,39;0,48;2;0,082;14;67;0,9972;3,34;0,55;9.2;5,36
5662;red;7,6;0,62;0,32;2,2;0,082;7;54;0,9966;3,36;0,52;9.4;5,78
5663;NA;7,8;0,56;0,12;2;0,082;7;28;0,997;3,37;0,5;9.4;6
5664;red;8,3;0,56;0,22;2,4;0,082;10;86;0,9983;3,37;0,62;9.5;5,67
5665;red;7,8;0,645;0;2;0,082;8;16;0,9964;3,38;0,59;9.8;6
5666;red;6,9;0,48;0,2;1,9;0,082;9;NA;0,99585;3,39;0,43;9.05;4,65
5667;red;7,8;0,5;0,17;1,6;0,082;NA;102;0,996;3,39;0,48;9.5;5,36
5668;red;7,1;0,875;0,05;5,7;0,082;3;14;0,99808;3,4;0,52;10.2;3,58
5669;white;6,6;0,34;NA;NA;0,082;47;240;0,9971;3,42;0,48;9.2;5
5670;red;8;0,5;0,39;2,6;0,082;12;46;0,9985;3,43;0,62;10.7;6
5671;red;7,6;0,43;0,4;2,7;0,082;6;11;0,99538;3,44;0,54;12.2;6
5672;red;7,1;0,34;0,28;2;0,082;31;68;0,99694;3,45;0,48;9.4;NA
5673;red;7,1;0,34;0,28;2;0,082;31;68;0,99694;3,45;0,48;9.4;5,67
5674;red;7,1;0,43;0,17;1,8;0,082;27;51;0,99634;3,49;0,64;10.4;5,67
5675;red;7,1;0,43;0,17;NA;0,082;27;51;0,99634;3,49;0,64;10.4;NA
5676;red;7,4;0,55;0,19;1,8;0,082;15;34;0,99655;3,49;0,68;10.5;5,67
5677;red;7,4;0,55;0,19;1,8;0,082;15;34;0,99655;3,49;0,68;10.5;5,67
5678;red;6,6;NA;0;1,8;0,082;5;16;0,9936;3,5;0,44;11.9;6
5679;red;7,6;0,39;0,31;2,3;0,082;23;71;0,9982;3,52;0,65;9.7;5
5680;red;8,1;1,33;0;1,8;0,082;3;12;0,9964;3,54;0,48;10.9;5,36
5681;red;7,1;0,59;0,02;2,3;0,082;24;94;0,99744;3,55;0,53;9.7;6
5682;red;7,1;0,59;0,02;2,3;0,082;24;94;0,99744;3,55;0,53;9.7;6
5683;red;7;0,45;0,34;2,7;0,082;16;72;0,998;3,55;0,6;9.5;5,44
5684;white;7,2;0,47;0,65;8,3;0,083;27;182;0,9964;3;0,35;9.2;5,786
5685;white;6,5;0,26;0,43;8,9;0,083;50;171;0,9965;2,85;0,5;9;5,67
5686;red;10;0,26;0,54;1,9;0,083;42;74;0,99451;2,98;0,63;11.8;8,456
5687;red;12,8;0,615;0,66;5,8;0,083;7;42;10,022;3,07;0,73;10;7
5688;red;12,8;0,615;0,66;5,8;0,083;7;42;10,022;3,07;0,73;10;7
5689;red;12,5;0,37;0,55;2,6;0,083;25;68;0,9995;3,15;0,82;10.4;6
5690;red;7,8;0,82;0,29;4,3;0,083;21;64;0,99642;3,16;0,53;9.4;5,67
5691;white;6,4;0,24;0,25;20,2;0,083;35;157;0,99976;3,17;0,5;9.1;5
5692;white;6,4;0,24;0,25;20,2;0,083;35;157;0,99976;3,17;0,5;9.1;5
5693;red;8,3;0,655;0,12;2,3;0,083;15;113;0,9966;3,17;0,66;9.8;5,02
5694;red;11,7;0,49;0,49;2,2;0,083;5;15;1;3,19;0,43;9.2;5,78
5695;red;9,9;0,35;0,41;2,3;0,083;11;61;0,9982;3,21;0,5;9.5;5,67
5696;red;9,9;0,35;0,41;2,3;0,083;11;61;0,9982;3,21;0,5;9.5;5,67
5697;red;9,6;0,42;0,35;2,1;0,083;17;38;0,99622;3,23;0,66;11.1;6
5698;red;7,5;0,63;0,27;2;0,083;17;91;0,99616;3,26;0,58;9.8;6
5699;red;7,5;0,63;0,27;2;0,083;17;91;0,99616;3,26;0,58;9.8;6
5700;red;7,2;0,56;0,26;2;0,083;13;100;0,99586;3,26;0,52;9.9;5,67
5701;red;6,9;0,4;0,24;2,5;0,083;30;45;0,9959;3,26;0,58;10;5,78
5702;red;8,6;0,645;0,25;2;0,083;8;28;0,99815;3,28;0,6;10;6
5703;red;7,7;0,61;0,18;2,4;0,083;6;20;0,9963;3,29;0,6;10.2;6
5704;red;7,4;0,6;0,26;NA;0,083;17;91;0,99616;3,29;0,56;9.8;6
5705;red;7,4;0,6;0,26;2,1;0,083;17;91;0,99616;3,29;0,56;9.8;6
5706;red;8,6;0,33;0,4;2,6;0,083;NA;68;0,99782;3,3;0,48;9.4;5,44
5707;red;8,8;0,44;0,49;2,8;0,083;18;111;0,9982;3,3;0,6;9.5;5,78
5708;red;9;0,8;0,12;2,4;0,083;8;28;0,99836;3,33;0,65;10.4;6
5709;white;7;0,24;0,36;4,9;0,083;10;133;NA;NA;0,37;10.8;6,324
5710;red;8;1,18;0,21;1,9;0,083;14;41;0,99532;3,34;0,47;10.5;5,67
5711;red;8;0,725;0,24;2,8;0,083;10;62;0,99685;3,35;0,56;10;6
5712;red;9,2;0,43;0,52;2,3;0,083;14;23;0,9976;3,35;0,61;11.3;6
5713;NA;6,6;0,64;0,31;6,1;0,083;7;49;0,99718;3,35;0,68;10.3;5,67
5714;red;9,8;0,66;0,39;3,2;0,083;21;59;0,9989;3,37;0,71;11.5;7
5715;red;9,8;0,66;0,39;3,2;0,083;21;59;0,9989;3,37;0,71;11.5;7
5716;red;8,8;0,24;0,54;2,5;0,083;25;57;0,9983;3,39;0,54;9.2;5,78
5717;red;7,2;0,35;0,26;1,8;0,083;33;75;0,9968;3,4;0,58;9.5;6
5718;red;7,2;0,41;0,3;2,1;0,083;35;72;0,997;3,44;0,52;9.4;5,67
5719;red;7,2;0,41;0,3;2,1;0,083;35;72;0,997;3,44;0,52;9.4;5,67
5720;red;7,1;0,67;0;2,3;0,083;18;27;0,99768;3,44;0,54;9.4;5,67
5721;red;7;0,6;0,12;2,2;0,083;13;28;0,9966;3,52;0,62;10.2;7
5722;red;6,3;1,02;0;2;0,083;17;24;0,99437;3,59;0,55;11.2;4,65
5723;red;7,1;0,63;0,06;2;0,083;8;29;0,99855;3,67;0,73;9.6;5,78
5724;red;10;0,69;0,11;1,4;0,084;8;;0,99578;2,88;0,47;9.7;5,67
5725;white;7,6;0,39;0,46;11,7;0,084;55;170;0,99773;2,91;0,51;9;5
5726;red;11,5;0,315;0,54;2,1;0,084;5;15;0,9987;2,98;0,7;9.2;6
5727;red;13,3;0,29;0,75;2,8;0,084;23;NA;0,9986;3,04;0,68;11.4;7
5728;red;10,8;0,4;0,41;2,2;0,084;7;17;0,9984;3,08;0,67;9.3;6
5729;red;10,8;0,4;0,41;2,2;0,084;7;17;0,9984;3,08;0,67;9.3;6
5730;red;9,4;0,59;0,14;2;0,084;25;48;0,9981;3,14;0,56;9.7;5,78
5731;red;NA;0,62;0,09;2,2;0,084;11;108;0,9964;3,15;0,66;9.8;5,36
5732;red;8,5;NA;0,11;2,3;0,084;9;67;0,9968;3,17;0,53;9.4;5
5733;red;11,2;0,67;0,55;2,3;0,084;6;NA;1;3,17;0,71;9.5;6
5734;white;7,5;0,26;0,26;18,35;0,084;33;139;10,011;3,17;0,39;8.8;5,786
5735;white;7,5;NA;0,26;18,35;0,084;33;139;10,011;3,17;0,39;8.8;5,786
5736;white;6,5;0,46;0,41;16,8;0,084;59;222;0,9993;3,18;0,58;9;5,67
5737;red;7,9;0,5;0,33;2;0,084;15;143;0,9968;3,2;0,55;9.5;5,36
5738;red;7,6;0,42;0,08;2,7;0,084;15;48;0,9968;3,21;0,59;10;5,44
5739;red;7,9;1,04;0,05;2,2;0,084;13;29;0,9959;3,22;0,55;9.9;6
5740;red;8,8;0,64;0,17;2,9;0,084;NA;130;0,99818;3,23;0,54;9.6;5,67
5741;red;9,5;0,885;0,27;2,3;0,084;31;145;NA;3,24;0,53;9.4;5,78
5742;red;8,1;0,87;0;2,2;NA;10;31;0,99656;3,25;0,5;9.8;5,845
5743;red;8,1;0,87;0;2,2;0,084;10;31;0,99656;3,25;0,5;9.8;5,67
5744;red;8,4;0,52;NA;2,7;0,084;4;18;0,99682;3,26;0,57;9.9;6
5745;red;10,4;0,33;0,63;2,8;0,084;5;22;0,9998;3,26;0,74;11.2;7
5746;red;10,4;0,33;0,63;2,8;0,084;5;22;0,9998;3,26;NA;11.2;7
5747;red;9,3;0,5;0,36;1,8;0,084;6;17;0,99704;3,27;0,77;10.8;6
5748;red;10,8;0,29;0,42;1,6;0,084;19;27;0,99545;3,28;0,73;11.9;6
5749;red;8,3;0,675;0,26;NA;0,084;11;43;0,9976;NA;0,53;9.2;4,25
5750;red;7,7;0,69;0,22;1,9;0,084;18;94;0,9961;3,31;0,48;9.5;5,02
5751;red;9;NA;0,31;2,7;0,084;24;125;0,9984;3,31;0,61;9.4;5,44
5752;red;9;0,48;0,32;2,8;0,084;21;122;0,9984;3,32;0,62;9.4;5,44
5753;red;7,9;0,765;0;2;0,084;NA;22;0,99619;3,33;NA;10.9;6
5754;red;8,2;0,42;0,49;2,6;0,084;32;55;0,9988;3,34;0,75;8.7;6
5755;red;7,5;0,755;0;1,9;0,084;6;12;0,99672;3,34;0,49;9.7;4,65
5756;red;7,7;0,62;0,04;3,8;0,084;25;45;0,9978;3,34;0,53;9.5;5,02
5757;red;9;0,45;0,49;2,6;0,084;21;75;0,9987;3,35;0,57;9.7;5,78
5758;red;9;0,45;0,49;2,6;0,084;21;75;0,9987;3,35;0,57;9.7;5,78
5759;red;7,5;0,51;0,02;1,7;0,084;13;31;0,99538;3,36;0,54;10.5;6
5760;red;7,5;NA;0,02;1,7;0,084;13;31;0,99538;3,36;0,54;10.5;6
5761;red;7,5;0,51;0,02;1,7;0,084;13;31;0,99538;3,36;0,54;10.5;6
5762;red;7,5;0,51;0,02;1,7;0,084;13;31;0,99538;3,36;0,54;10.5;6
5763;red;8,7;0,69;0;3,2;0,084;13;33;0,9992;3,36;0,45;9.4;5,44
5764;red;6,1;0,34;0,25;1,8;0,084;4;28;0,99464;3,36;0,44;10.1;5,67
5765;red;8,1;0,825;0,24;2,1;0,084;5;13;0,9972;3,37;0,77;10.7;6
5766;red;6,8;0,41;0,31;8,8;0,084;26;45;0,99824;3,38;0,64;10.1;6
5767;red;6,8;0,41;0,31;8,8;0,084;26;45;0,99824;3,38;0,64;10.1;6
5768;red;7,7;0,705;0,1;2,6;0,084;9;26;0,9976;3,39;0,49;9.7;5,36
5769;red;7,2;0,54;0,27;2,6;0,084;12;78;0,9964;NA;0,71;11;5,67
5770;red;8,3;0,61;0,3;2,1;0,084;11;50;0,9972;3,4;0,61;10.2;6
5771;red;8,6;0,8;0,11;2,3;0,084;12;31;0,9979;3,4;0,48;9.9;5,78
5772;red;8,1;0,72;0,09;2,8;0,084;18;49;0,9994;3,43;0,72;11.1;6
5773;red;6,8;0,56;0,03;1,7;0,084;18;35;0,9968;3,44;0,63;10;6
5774;red;8,3;1,02;0,02;3,4;0,084;6;11;0,99892;3,48;0,49;11;3,23
5775;white;6,4;0,27;0,19;2;NA;21;191;0,99516;3,49;NA;9.6;4
5776;red;7,3;0,66;0;2;0,084;6;23;0,9983;3,61;0,96;9.9;6
5777;red;7,3;0,66;0;2;0,084;6;23;0,9983;3,61;0,96;9.9;6
5778;red;13,7;0,415;0,68;2,9;0,085;17;43;10,014;3,06;0,8;10;6
5779;red;13,7;NA;NA;2,9;0,085;17;43;NA;3,06;0,8;10;6
5780;red;11,2;0,66;0,24;2,5;0,085;16;53;0,9993;3,06;0,72;11;6
5781;white;7,2;0,23;0,25;18,8;0,085;19;111;100,044;3,1;0,51;8.7;5
5782;white;7,2;0,23;0,25;18,8;0,085;19;111;100,044;3,1;0,51;8.7;5
5783;red;12,2;0,48;0,54;2,6;0,085;19;64;1;3,1;0,61;10.5;6
5784;red;11,4;0,6;0,49;2,7;0,085;10;41;0,9994;3,15;0,63;10.5;6
5785;red;NA;0,6;0,1;2,2;0,085;14;111;0,9964;3,15;0,66;9.8;5,36
5786;red;10,1;0,37;0,34;2,4;0,085;5;17;0,99683;3,17;0,65;10.6;7
5787;red;11;0,26;0,68;2,55;0,085;10;25;0,997;3,18;0,61;NA;5,78
5788;red;9,3;0,4;0,49;2,5;0,085;38;142;0,9978;NA;0,55;9.4;5,78
5789;red;11,1;0,42;0,47;2,65;0,085;9;34;0,99736;3,24;0,77;12.1;7
5790;red;9,3;0,43;0,44;1,9;0,085;NA;22;0,99708;3,28;0,55;9.5;5,67
5791;red;9,3;0,43;0,44;1,9;0,085;9;22;0,99708;3,28;0,55;9.5;5,67
5792;red;8,8;0,47;0,49;2,9;0,085;17;110;0,9982;3,29;0,6;9.8;5,78
5793;red;13;0,47;0,49;4,3;0,085;6;47;10,021;3,3;0,68;12.7;6
5794;red;13;NA;0,49;4,3;0,085;6;47;10,021;3,3;0,68;12.7;6
5795;red;8,3;0,6;0,13;2,6;0,085;6;24;0,9984;3,31;0,59;9.2;6
5796;red;7;0,58;0,28;4,8;0,085;12;69;0,99633;3,32;0,7;11;6
5797;red;7;0,43;0,3;2;0,085;6;39;0,99346;3,33;0,46;11.9;6
5798;red;7;0,43;0,3;2;0,085;6;39;0,99346;3,33;0,46;11.9;6
5799;red;6,8;0,64;0,1;2,1;NA;18;101;0,9956;3,34;0,52;10.2;5,36
5800;red;6,9;0,5;NA;1,5;0,085;19;49;0,9958;3,35;0,78;9.5;5,36
5801;red;10;0,31;0,47;2,6;0,085;14;33;0,99965;3,36;0,8;10.5;7
5802;red;7,6;0,54;0,02;1,7;0,085;17;31;0,99589;3,37;0,51;10.4;6
5803;red;7,5;0,52;0,16;1,9;0,085;12;35;0,9968;3,38;0,62;9.5;7
5804;red;6,9;0,4;0,14;2,4;0,085;21;40;0,9968;3,43;0,63;9.7;6
5805;white;6,4;0,27;0,19;1,9;0,085;21;196;0,99516;3,49;0,64;9.5;NA
5806;white;6,8;0,31;0,19;3,5;0,086;30;130;0,993;2,83;0,44;9.6;5
5807;white;6,8;0,31;0,19;3,5;0,086;30;130;0,993;2,83;0,44;NA;5
5808;red;8,2;0,885;0,2;1,4;0,086;7;31;0,9946;3,11;0,46;10;5,67
5809;red;7,4;0,74;0,07;1,7;0,086;15;48;0,99502;3,12;0,48;10;5,67
5810;white;7,2;0,585;0,2;10,4;0,086;17;94;0,99681;3,13;0,4;9.4;5
5811;white;7,6;0,2;0,26;4,5;0,086;37;133;0,9963;3,15;0,42;9.2;5,786
5812;red;10,6;0,83;0,37;2,6;0,086;26;70;0,9981;3,16;0,52;9.9;5,78
5813;red;11,3;0,62;NA;5,2;0,086;6;19;0,9988;3,22;0,69;13.4;8
5814;red;9,2;0,43;0,49;2,4;0,086;23;116;0,9976;3,23;0,64;9.5;5,78
5815;red;9,6;0,88;0,28;2,4;0,086;30;147;0,9979;3,24;0,53;NA;5,78
5816;red;8,9;0,595;0,41;7,9;0,086;30;109;0,9998;3,27;0,57;9.3;5,78
5817;red;8;0,62;0,35;2,8;NA;28;52;0,997;3,31;0,62;10.8;5,67
5818;red;7,6;0,5;0,29;2,3;0,086;5;14;0,99502;NA;0,62;11.5;6
5819;red;8,9;0,75;0,14;2,5;0,086;9;30;0,99824;3,34;0,64;10.5;5,67
5820;red;7,9;0,34;0,42;2;0,086;8;19;0,99546;3,35;0,6;11.4;6
5821;red;7,4;0,5;0,47;2;0,086;21;73;0,997;3,36;0,57;9.1;5,36
5822;red;6,1;0,32;0,25;1,8;0,086;5;32;NA;3,36;0,44;10.1;NA
5823;red;8,6;0,45;0,31;2,6;0,086;21;50;0,9982;3,37;0,91;9.9;6
5824;red;7,6;0,645;0,03;1,9;0,086;14;57;0,9969;3,37;0,46;10.3;5,67
5825;red;NA;0,645;0,03;1,9;0,086;14;57;0,9969;3,37;0,46;10.3;NA
5826;red;7,5;NA;0,06;2,6;0,086;20;44;0,9965;3,38;0,59;10.7;6
5827;red;7,4;0,59;0,08;4,4;0,086;6;29;0,9974;3,38;0,5;9;4,25
5828;red;6,7;0,75;0,12;2;0,086;12;80;0,9958;3,38;0,52;10.1;5,02
5829;red;7,8;0,39;0,42;2;0,086;9;NA;0,99526;3,39;0,66;11.6;6
5830;red;7,8;0,645;0;5,5;0,086;5;18;0,9986;3,4;0,55;9.6;6
5831;red;7;0,36;0,21;2,3;0,086;20;65;0,99558;3,4;0,54;10.1;6
5832;red;7;0,36;0,21;2,4;0,086;24;69;0,99556;3,4;0,53;10.1;6
5833;red;7,2;0,725;0,05;4,65;0,086;4;11;0,9962;3,41;0,39;10.9;5,02
5834;red;7,2;0,725;0,05;4,65;0,086;4;11;0,9962;3,41;0,39;10.9;5,02
5835;red;7,8;0,6;0,14;2,4;0,086;3;15;0,9975;3,42;0,6;10.8;6
5836;red;7,1;0,66;0;3,9;0,086;17;45;0,9976;3,46;0,54;9.5;5,44
5837;red;8,7;0,69;0,31;3;0,086;23;81;10,002;3,48;0,74;11.6;6
5838;red;8,7;NA;0,31;3;0,086;23;81;10,002;3,48;0,74;11.6;6
5839;red;6,9;0,56;0,03;1,5;0,086;36;46;0,99522;3,53;0,57;10.6;5,67
5840;red;7,5;1,115;0,1;3,1;0,086;5;12;0,9958;3,54;0,6;NA;1
5841;white;9,9;0,49;0,23;2,4;0,087;19;115;0,9948;2,77;0,44;9.4;6,875
5842;white;7,6;0,3;0,37;1,6;0,087;27;NA;0,99438;3,09;0,5;9.8;5
5843;white;7,6;0,3;0,37;1,6;0,087;27;177;0,99438;3,09;0,5;9.8;5
5844;red;7,6;0,79;0,21;2,3;0,087;21;68;0,9955;3,12;0,44;9.2;5,67
5845;red;9,6;0,68;0,24;2,2;0,087;5;28;0,9988;3,14;NA;10.2;5,78
5846;red;9,6;0,68;0,24;2,2;0,087;5;28;0,9988;3,14;0,6;10.2;5,78
5847;red;9,7;0,55;0,17;2,9;0,087;20;53;10,004;3,14;0,61;9.4;5,78
5848;red;9,4;0,4;NA;2,5;0,087;6;20;0,99772;3,15;0,5;10.5;5,67
5849;red;11,5;0,59;NA;2,6;0,087;13;49;0,9988;3,18;0,65;11;6
5850;red;11,5;0,59;0,59;2,6;0,087;13;49;0,9988;3,18;0,65;11;6
5851;red;8,8;0,52;0,34;2,7;0,087;24;122;0,9982;3,26;0,61;9.5;5,78
5852;red;8,3;0,615;0,22;2,6;0,087;6;19;0,9982;3,26;0,61;9.3;5,78
5853;red;9,4;0,615;0,28;3,2;0,087;18;72;10,001;3,31;0,53;9.7;5,44
5854;red;7,6;0,41;0,14;3;0,087;21;43;0,9964;3,32;0,57;10.5;6
5855;red;7;0,975;0,04;2;0,087;12;67;0,99565;3,35;0,6;9.4;4,25
5856;red;7,9;0,545;0,06;4;0,087;27;61;0,9965;3,36;0,67;10.7;6
5857;red;7,9;0,545;0,06;4;0,087;27;61;0,9965;3,36;0,67;10.7;6
5858;red;8,9;0,4;0,32;5,6;0,087;10;47;0,9991;3,38;0,77;10.5;7
5859;red;8,9;0,4;0,32;5,6;0,087;10;47;0,9991;3,38;0,77;10.5;7
5860;red;7,4;0,36;0,29;2,6;0,087;26;72;0,99645;3,39;0,68;11;5,78
5861;red;7,7;0,51;0,28;2,1;0,087;23;54;0,998;3,42;0,74;9.2;5,78
5862;red;NA;0,68;0;2,3;0,087;17;26;0,99783;3,45;0,53;9.5;5,67
5863;red;9,2;0,92;0,24;2,6;0,087;12;93;0,9998;3,48;0,54;9.8;5,44
5864;red;NA;0,68;0,02;1,8;0,087;21;94;0,9944;3,54;0,52;10;5,36
5865;red;7,5;0,52;0,42;2,3;0,087;8;38;0,9972;3,58;0,61;10.5;6
5866;red;5,6;0,66;NA;2,2;0,087;3;11;0,99378;3,71;0,63;12.8;7
5867;NA;5,6;0,66;0;2,2;0,087;3;11;0,99378;3,71;0,63;12.8;7
5868;white;7,7;0,35;0,46;11,8;0,088;61;183;0,99786;2,86;0,47;9;5
5869;red;11,3;0,37;0,41;2,3;0,088;6;16;0,9988;3,09;0,8;9.3;5,78
5870;red;12,8;0,84;0,63;2,4;NA;13;35;0,9997;3,1;0,6;10.4;6
5871;red;NA;0,625;0,66;6,2;0,088;6;24;NA;3,11;0,99;13.3;6
5872;red;12,6;0,38;0,66;NA;0,088;10;41;1,001;3,17;0,68;9.8;6
5873;red;8,9;0,32;0,31;2;0,088;12;19;0,9957;3,17;NA;10.4;6
5874;red;10,9;0,21;0,49;2,8;0,088;11;32;0,9972;3,22;0,68;11.7;6
5875;red;6,9;0,54;0,3;2,2;NA;9;105;0,99725;3,25;1,18;10.5;NA
5876;red;8,8;0,61;0,3;2,8;0,088;17;46;0,9976;3,26;0,51;9.3;4,25
5877;NA;NA;0,915;0,27;2,1;0,088;7;23;0,9962;3,26;0,47;10;4,25
5878;red;7,1;0,685;0,35;2;0,088;9;92;0,9963;3,28;0,62;9.4;5,67
5879;red;NA;0,37;0,52;2;0,088;12;51;0,99613;3,29;0,58;11.1;6
5880;red;9,7;0,69;0,32;2,5;NA;22;91;0,9979;3,29;0,62;10.1;5,67
5881;red;9,7;0,69;0,32;2,5;0,088;22;91;0,9979;3,29;0,62;10.1;5,67
