"age";"job";"marital";"education";"default";"balance";"housing";"loan";"contact";"day";"month";"duration";"campaign";"pdays";"previous";"poutcome";"y"
40;"technician";"married";"secondary";"no";6;"yes";"no";"cellular";16;"jul";464;1;-1;0;"unknown";"0"
37;"blue-collar";"single";"secondary";"no";292;"no";"no";"unknown";8;"sep";9;1;-1;0;"unknown";"0"
33;"management";"married";"tertiary";"no";62;"yes";"no";"cellular";2;"feb";102;1;264;1;"failure";"0"
44;"admin.";"divorced";"secondary";"no";0;"no";"no";"cellular";17;"nov";57;1;-1;0;"unknown";"0"
46;"admin.";"married";"unknown";"no";0;"yes";"no";"cellular";25;"jul";49;1;-1;0;"unknown";"0"
31;"technician";"single";"tertiary";"no";696;"no";"yes";"cellular";11;"jul";184;2;-1;0;"unknown";"0"
36;"technician";"married";"secondary";"no";465;"no";"no";"cellular";14;"aug";85;1;-1;0;"unknown";"0"
34;"technician";"single";"secondary";"no";0;"no";"no";"cellular";19;"aug";130;2;-1;0;"unknown";"0"
27;"services";"married";"secondary";"no";54;"yes";"no";"cellular";18;"may";97;1;370;1;"failure";"0"
44;"blue-collar";"single";"primary";"no";36;"yes";"no";"cellular";15;"may";551;1;371;2;"failure";"1"
50;"admin.";"divorced";"secondary";"yes";2405;"yes";"no";"cellular";6;"may";114;1;287;8;"failure";"0"
27;"technician";"single";"unknown";"no";555;"no";"no";"unknown";11;"jun";240;9;-1;0;"unknown";"0"
40;"technician";"single";"secondary";"no";281;"yes";"no";"cellular";11;"may";7;11;360;2;"other";"0"
52;"technician";"single";"secondary";"no";36;"yes";"no";"unknown";16;"may";335;1;-1;0;"unknown";"0"
30;"technician";"married";"secondary";"no";371;"no";"no";"cellular";7;"aug";124;2;-1;0;"unknown";"0"
32;"housemaid";"married";"secondary";"no";216;"no";"yes";"cellular";9;"jul";71;6;-1;0;"unknown";"0"
48;"blue-collar";"single";"primary";"no";244;"yes";"no";"cellular";15;"may";54;5;-1;0;"unknown";"0"
33;"technician";"divorced";"secondary";"yes";6;"no";"no";"cellular";22;"aug";239;2;-1;0;"unknown";"0"
38;"technician";"married";"secondary";"no";634;"no";"no";"unknown";19;"jun";211;2;-1;0;"unknown";"0"
25;"technician";"married";"unknown";"no";776;"yes";"no";"unknown";27;"may";290;1;-1;0;"unknown";"0"
31;"student";"single";"secondary";"no";0;"no";"no";"cellular";22;"sep";173;1;-1;0;"unknown";"0"
46;"unknown";"single";"secondary";"no";0;"no";"no";"unknown";17;"jun";156;4;-1;0;"unknown";"0"
57;"management";"married";"secondary";"no";7162;"no";"no";"cellular";17;"nov";83;1;-1;0;"unknown";"0"
27;"blue-collar";"married";"primary";"no";-413;"no";"yes";"unknown";27;"jun";422;6;-1;0;"unknown";"1"
47;"technician";"married";"secondary";"no";0;"no";"no";"telephone";14;"jul";81;2;-1;0;"unknown";"0"
30;"blue-collar";"single";"secondary";"no";80;"yes";"yes";"cellular";5;"may";145;1;337;4;"failure";"0"
35;"management";"single";"tertiary";"no";0;"no";"no";"cellular";21;"aug";183;8;-1;0;"unknown";"0"
34;"blue-collar";"married";"primary";"no";161;"yes";"yes";"unknown";20;"may";177;1;-1;0;"unknown";"0"
47;"management";"married";"tertiary";"no";0;"yes";"no";"cellular";4;"mar";194;2;181;3;"failure";"0"
29;"technician";"single";"tertiary";"no";323;"no";"no";"cellular";3;"feb";118;1;-1;0;"unknown";"0"
26;"blue-collar";"married";"secondary";"no";624;"yes";"no";"cellular";5;"feb";188;1;247;4;"other";"0"
34;"management";"married";"tertiary";"no";1557;"yes";"yes";"unknown";13;"may";213;1;-1;0;"unknown";"0"
59;"retired";"married";"secondary";"no";56;"no";"no";"unknown";5;"jun";396;1;-1;0;"unknown";"0"
38;"admin.";"single";"secondary";"no";3239;"no";"no";"unknown";5;"jun";817;2;-1;0;"unknown";"1"
45;"blue-collar";"married";"secondary";"no";4022;"yes";"no";"cellular";29;"jan";244;3;-1;0;"unknown";"0"
31;"technician";"single";"tertiary";"no";4979;"no";"yes";"cellular";27;"aug";33;2;-1;0;"unknown";"0"
31;"blue-collar";"single";"secondary";"no";509;"yes";"no";"unknown";23;"may";183;1;-1;0;"unknown";"0"
48;"technician";"married";"secondary";"no";1526;"no";"no";"cellular";6;"aug";273;2;-1;0;"unknown";"0"
30;"technician";"single";"secondary";"no";2734;"no";"no";"cellular";21;"nov";459;3;-1;0;"unknown";"1"
53;"entrepreneur";"single";"secondary";"no";62;"yes";"no";"unknown";30;"may";1044;5;-1;0;"unknown";"1"
44;"technician";"divorced";"secondary";"no";-865;"yes";"no";"cellular";20;"apr";334;1;-1;0;"unknown";"0"
30;"management";"married";"tertiary";"no";451;"no";"no";"cellular";5;"may";173;1;274;3;"failure";"0"
46;"entrepreneur";"married";"secondary";"no";0;"yes";"yes";"cellular";29;"jul";54;16;-1;0;"unknown";"0"
28;"blue-collar";"married";"secondary";"no";1958;"yes";"no";"unknown";3;"jun";196;1;-1;0;"unknown";"0"
33;"management";"single";"tertiary";"yes";-5;"no";"no";"cellular";18;"aug";127;4;-1;0;"unknown";"0"
38;"technician";"single";"tertiary";"no";38;"no";"no";"unknown";16;"jun";64;1;-1;0;"unknown";"0"
33;"blue-collar";"married";"primary";"no";240;"yes";"no";"unknown";21;"may";373;3;-1;0;"unknown";"0"
52;"blue-collar";"married";"primary";"no";2144;"yes";"no";"unknown";30;"may";60;1;-1;0;"unknown";"0"
32;"technician";"divorced";"tertiary";"no";53;"no";"no";"cellular";22;"aug";671;2;-1;0;"unknown";"1"
39;"blue-collar";"married";"primary";"no";7304;"yes";"no";"unknown";28;"may";216;1;-1;0;"unknown";"0"
32;"management";"single";"tertiary";"no";813;"no";"no";"cellular";28;"aug";114;7;-1;0;"unknown";"0"
55;"blue-collar";"married";"primary";"no";828;"yes";"no";"unknown";30;"may";246;1;-1;0;"unknown";"0"
51;"blue-collar";"married";"primary";"no";21614;"no";"no";"cellular";29;"aug";47;20;-1;0;"unknown";"0"
82;"retired";"married";"tertiary";"no";278;"no";"no";"cellular";16;"feb";223;7;-1;0;"unknown";"0"
36;"blue-collar";"married";"secondary";"no";79;"yes";"yes";"cellular";2;"jun";74;2;-1;0;"unknown";"0"
55;"housemaid";"married";"primary";"no";2152;"no";"no";"unknown";19;"jun";922;2;-1;0;"unknown";"1"
43;"blue-collar";"married";"secondary";"no";1311;"yes";"no";"unknown";14;"may";746;1;-1;0;"unknown";"0"
33;"admin.";"married";"secondary";"no";4012;"no";"yes";"unknown";8;"may";337;4;-1;0;"unknown";"0"
44;"technician";"married";"tertiary";"no";564;"yes";"no";"cellular";13;"may";88;2;-1;0;"unknown";"0"
47;"services";"married";"secondary";"no";5;"no";"no";"cellular";28;"aug";169;1;-1;0;"unknown";"0"
36;"blue-collar";"married";"secondary";"no";141;"yes";"no";"unknown";23;"may";106;3;-1;0;"unknown";"0"
32;"blue-collar";"married";"secondary";"no";4;"yes";"yes";"cellular";8;"jul";173;1;-1;0;"unknown";"0"
60;"technician";"married";"secondary";"no";1139;"no";"no";"cellular";6;"feb";67;2;207;2;"failure";"0"
59;"retired";"married";"primary";"no";3079;"no";"no";"telephone";31;"jul";19;2;-1;0;"unknown";"0"
33;"blue-collar";"married";"primary";"yes";-542;"yes";"no";"cellular";6;"may";116;2;-1;0;"unknown";"0"
35;"services";"married";"unknown";"no";618;"no";"no";"cellular";12;"aug";293;1;104;1;"success";"1"
48;"management";"married";"tertiary";"yes";-13;"yes";"no";"cellular";15;"may";20;6;291;2;"other";"0"
32;"blue-collar";"married";"secondary";"no";9714;"yes";"no";"cellular";15;"may";1237;2;361;2;"failure";"0"
30;"services";"single";"secondary";"no";-114;"yes";"no";"cellular";21;"jul";396;2;-1;0;"unknown";"0"
39;"management";"married";"tertiary";"no";1802;"no";"no";"cellular";20;"oct";92;1;336;1;"failure";"0"
41;"blue-collar";"married";"primary";"no";1172;"yes";"no";"unknown";15;"may";153;1;-1;0;"unknown";"0"
54;"technician";"divorced";"secondary";"no";447;"yes";"no";"unknown";14;"may";146;4;-1;0;"unknown";"0"
84;"retired";"divorced";"primary";"no";1680;"no";"no";"telephone";6;"sep";113;5;97;3;"other";"0"
47;"housemaid";"single";"tertiary";"no";3232;"no";"no";"telephone";6;"oct";541;1;204;3;"failure";"0"
28;"services";"divorced";"secondary";"no";89;"no";"no";"unknown";6;"may";174;2;-1;0;"unknown";"0"
32;"blue-collar";"married";"secondary";"no";5075;"yes";"no";"telephone";20;"nov";90;2;-1;0;"unknown";"0"
55;"housemaid";"divorced";"unknown";"no";603;"no";"no";"telephone";31;"jul";91;2;-1;0;"unknown";"0"
30;"blue-collar";"married";"secondary";"no";578;"yes";"yes";"cellular";17;"apr";71;2;317;1;"failure";"0"
42;"management";"married";"tertiary";"no";2187;"yes";"no";"cellular";17;"nov";525;3;-1;0;"unknown";"1"
34;"management";"single";"tertiary";"no";1891;"yes";"no";"unknown";9;"may";162;5;-1;0;"unknown";"0"
28;"management";"single";"tertiary";"no";637;"yes";"no";"cellular";4;"feb";324;1;-1;0;"unknown";"0"
35;"admin.";"married";"secondary";"no";3863;"yes";"no";"cellular";20;"nov";239;1;-1;0;"unknown";"0"
34;"blue-collar";"married";"secondary";"no";152;"no";"no";"cellular";25;"oct";275;1;-1;0;"unknown";"0"
33;"management";"married";"tertiary";"no";110;"yes";"yes";"cellular";17;"apr";125;4;-1;0;"unknown";"0"
40;"management";"married";"tertiary";"no";24450;"no";"no";"cellular";25;"aug";73;2;-1;0;"unknown";"0"
67;"retired";"married";"unknown";"no";696;"no";"no";"telephone";4;"may";77;2;-1;0;"unknown";"0"
25;"technician";"divorced";"tertiary";"no";2317;"yes";"no";"cellular";7;"may";273;4;-1;0;"unknown";"0"
44;"management";"single";"tertiary";"no";295;"yes";"no";"unknown";12;"may";103;8;-1;0;"unknown";"0"
32;"management";"single";"tertiary";"no";2551;"yes";"no";"cellular";21;"jul";638;3;-1;0;"unknown";"1"
28;"technician";"single";"secondary";"no";280;"yes";"no";"unknown";14;"may";142;3;-1;0;"unknown";"0"
28;"admin.";"single";"secondary";"no";-7;"no";"yes";"unknown";26;"jun";3183;2;-1;0;"unknown";"1"
51;"technician";"married";"secondary";"no";58;"yes";"no";"cellular";17;"nov";79;1;129;2;"failure";"0"
29;"technician";"single";"tertiary";"no";47;"yes";"no";"unknown";16;"may";111;11;-1;0;"unknown";"0"
50;"management";"married";"tertiary";"no";5124;"yes";"no";"cellular";18;"aug";111;2;-1;0;"unknown";"0"
32;"blue-collar";"single";"secondary";"no";-578;"no";"no";"unknown";9;"may";115;1;-1;0;"unknown";"0"
58;"blue-collar";"married";"unknown";"no";2516;"yes";"no";"cellular";16;"jul";303;1;-1;0;"unknown";"0"
24;"services";"married";"tertiary";"no";0;"yes";"no";"unknown";27;"may";299;1;-1;0;"unknown";"0"
52;"technician";"married";"secondary";"no";230;"yes";"yes";"cellular";21;"nov";89;4;-1;0;"unknown";"0"
33;"entrepreneur";"married";"primary";"no";82;"yes";"no";"cellular";18;"nov";63;2;-1;0;"unknown";"0"
40;"management";"married";"tertiary";"no";542;"yes";"no";"cellular";20;"nov";1816;1;-1;0;"unknown";"0"
37;"admin.";"married";"secondary";"no";1967;"no";"no";"cellular";27;"may";242;1;212;1;"success";"1"
41;"services";"married";"secondary";"no";471;"yes";"no";"cellular";13;"may";954;2;293;4;"success";"1"
32;"entrepreneur";"married";"primary";"no";3083;"no";"no";"cellular";22;"jun";271;2;-1;0;"unknown";"0"
43;"admin.";"married";"secondary";"no";0;"yes";"no";"cellular";17;"jul";674;3;-1;0;"unknown";"0"
34;"admin.";"married";"secondary";"no";75;"yes";"yes";"cellular";25;"may";111;1;-1;0;"unknown";"0"
38;"entrepreneur";"married";"secondary";"no";680;"yes";"no";"unknown";19;"may";144;2;-1;0;"unknown";"0"
53;"management";"divorced";"primary";"no";443;"no";"no";"unknown";9;"jun";422;1;-1;0;"unknown";"0"
52;"management";"single";"tertiary";"no";556;"no";"no";"cellular";13;"aug";733;6;-1;0;"unknown";"0"
40;"management";"single";"tertiary";"no";269;"yes";"no";"cellular";15;"may";11;8;-1;0;"unknown";"0"
34;"admin.";"married";"tertiary";"no";2552;"yes";"yes";"cellular";25;"sep";74;1;-1;0;"unknown";"0"
30;"management";"single";"tertiary";"no";112;"yes";"no";"unknown";7;"may";245;1;-1;0;"unknown";"0"
37;"technician";"married";"secondary";"no";135;"yes";"no";"cellular";12;"may";268;3;-1;0;"unknown";"0"
36;"student";"single";"tertiary";"no";129;"no";"no";"cellular";28;"jan";918;1;93;1;"success";"1"
48;"unemployed";"married";"primary";"no";1296;"no";"no";"cellular";5;"mar";119;1;-1;0;"unknown";"0"
45;"blue-collar";"single";"secondary";"yes";0;"yes";"no";"cellular";14;"may";17;7;287;13;"other";"0"
37;"blue-collar";"divorced";"secondary";"no";33;"yes";"no";"unknown";6;"jun";326;1;-1;0;"unknown";"0"
26;"student";"single";"secondary";"no";611;"no";"no";"cellular";13;"aug";138;2;69;3;"failure";"0"
48;"admin.";"divorced";"secondary";"no";1180;"no";"no";"cellular";27;"jan";142;1;238;3;"other";"1"
33;"unemployed";"divorced";"secondary";"no";385;"no";"no";"telephone";27;"aug";29;28;-1;0;"unknown";"0"
24;"student";"married";"unknown";"no";146;"no";"no";"cellular";26;"may";147;1;40;1;"failure";"0"
60;"admin.";"divorced";"secondary";"no";663;"no";"yes";"cellular";30;"jan";385;3;197;1;"other";"0"
35;"blue-collar";"married";"secondary";"no";1330;"no";"no";"cellular";10;"jul";901;1;-1;0;"unknown";"1"
57;"technician";"married";"secondary";"no";3240;"yes";"no";"unknown";14;"may";129;2;-1;0;"unknown";"0"
56;"retired";"married";"secondary";"no";-1;"yes";"no";"unknown";2;"jun";45;1;-1;0;"unknown";"0"
32;"entrepreneur";"single";"primary";"no";1770;"no";"yes";"cellular";4;"feb";206;2;188;6;"failure";"0"
43;"entrepreneur";"married";"primary";"no";629;"yes";"no";"cellular";2;"feb";70;3;265;4;"other";"0"
48;"services";"married";"secondary";"no";11516;"no";"no";"unknown";11;"jun";399;8;-1;0;"unknown";"0"
36;"technician";"married";"tertiary";"no";4932;"yes";"no";"cellular";21;"nov";273;5;-1;0;"unknown";"0"
38;"retired";"single";"secondary";"no";44;"no";"no";"unknown";29;"may";148;1;-1;0;"unknown";"0"
47;"management";"married";"primary";"no";1122;"yes";"no";"cellular";20;"apr";222;5;-1;0;"unknown";"0"
37;"admin.";"married";"secondary";"no";1123;"no";"yes";"unknown";28;"may";138;1;-1;0;"unknown";"0"
53;"entrepreneur";"married";"tertiary";"no";1046;"yes";"yes";"cellular";30;"jul";50;20;-1;0;"unknown";"0"
30;"technician";"divorced";"secondary";"no";2262;"yes";"no";"unknown";28;"may";102;2;-1;0;"unknown";"0"
40;"management";"single";"tertiary";"no";1509;"no";"no";"cellular";15;"mar";144;2;124;1;"failure";"0"
50;"management";"divorced";"tertiary";"no";100;"yes";"yes";"cellular";13;"may";157;1;299;3;"failure";"0"
51;"management";"married";"tertiary";"no";-516;"yes";"no";"cellular";18;"nov";120;2;187;2;"failure";"0"
50;"management";"married";"secondary";"yes";421;"no";"no";"cellular";20;"nov";22;5;-1;0;"unknown";"0"
36;"technician";"single";"secondary";"no";966;"no";"no";"cellular";8;"oct";135;2;91;13;"failure";"0"
50;"admin.";"single";"secondary";"no";424;"yes";"no";"unknown";12;"may";72;2;-1;0;"unknown";"0"
31;"admin.";"married";"secondary";"no";879;"yes";"no";"cellular";13;"may";394;1;-1;0;"unknown";"1"
30;"management";"married";"tertiary";"no";419;"yes";"no";"cellular";4;"jun";194;1;-1;0;"unknown";"1"
68;"retired";"married";"tertiary";"no";2820;"no";"no";"cellular";3;"dec";154;1;97;2;"failure";"1"
29;"admin.";"married";"tertiary";"no";26;"yes";"no";"unknown";28;"may";45;1;-1;0;"unknown";"0"
30;"blue-collar";"married";"primary";"no";9194;"yes";"no";"unknown";23;"may";178;2;-1;0;"unknown";"0"
36;"management";"married";"tertiary";"no";3770;"yes";"no";"cellular";31;"jul";150;4;-1;0;"unknown";"0"
39;"blue-collar";"married";"primary";"no";292;"no";"no";"unknown";12;"jun";394;1;-1;0;"unknown";"0"
26;"self-employed";"married";"secondary";"yes";254;"yes";"yes";"cellular";25;"jul";335;1;-1;0;"unknown";"0"
52;"blue-collar";"single";"secondary";"no";359;"yes";"no";"cellular";30;"jul";444;2;-1;0;"unknown";"0"
33;"self-employed";"married";"secondary";"no";711;"yes";"no";"cellular";18;"may";90;2;-1;0;"unknown";"0"
32;"technician";"single";"secondary";"no";210;"yes";"no";"cellular";16;"jul";298;2;-1;0;"unknown";"0"
43;"management";"married";"tertiary";"no";657;"no";"no";"unknown";18;"jun";367;1;-1;0;"unknown";"0"
50;"blue-collar";"married";"secondary";"no";9585;"yes";"no";"telephone";31;"jul";182;6;-1;0;"unknown";"0"
55;"retired";"married";"secondary";"no";103;"yes";"yes";"cellular";17;"nov";57;1;-1;0;"unknown";"0"
47;"blue-collar";"married";"primary";"no";1756;"yes";"no";"unknown";16;"may";207;1;-1;0;"unknown";"0"
40;"admin.";"single";"secondary";"no";739;"yes";"no";"unknown";16;"may";132;1;-1;0;"unknown";"0"
41;"housemaid";"married";"secondary";"no";876;"no";"no";"unknown";19;"jun";78;1;-1;0;"unknown";"0"
28;"blue-collar";"single";"secondary";"no";2700;"no";"no";"cellular";3;"feb";337;4;-1;0;"unknown";"0"
53;"blue-collar";"married";"primary";"no";436;"yes";"no";"unknown";29;"may";154;1;-1;0;"unknown";"0"
31;"self-employed";"married";"tertiary";"no";1015;"no";"no";"cellular";8;"aug";112;2;-1;0;"unknown";"0"
32;"management";"divorced";"tertiary";"no";222;"no";"yes";"cellular";15;"jul";820;4;-1;0;"unknown";"1"
35;"admin.";"married";"secondary";"no";214;"yes";"yes";"unknown";5;"jun";247;1;-1;0;"unknown";"0"
38;"admin.";"divorced";"secondary";"no";308;"yes";"no";"unknown";6;"may";102;1;-1;0;"unknown";"0"
29;"self-employed";"single";"tertiary";"no";5406;"no";"no";"unknown";9;"may";530;2;-1;0;"unknown";"0"
34;"technician";"single";"secondary";"no";1259;"yes";"no";"cellular";6;"may";379;2;169;1;"failure";"0"
55;"management";"married";"primary";"no";621;"no";"yes";"cellular";2;"feb";114;1;208;1;"failure";"0"
33;"services";"married";"secondary";"no";703;"no";"no";"cellular";18;"nov";160;2;-1;0;"unknown";"0"
33;"technician";"single";"tertiary";"no";213;"no";"no";"cellular";21;"aug";152;2;-1;0;"unknown";"0"
45;"management";"divorced";"tertiary";"no";959;"no";"no";"unknown";18;"jun";74;1;-1;0;"unknown";"0"
31;"management";"single";"tertiary";"no";1494;"no";"no";"cellular";13;"aug";275;12;-1;0;"unknown";"0"
37;"technician";"married";"secondary";"no";1610;"no";"no";"unknown";16;"jun";140;2;-1;0;"unknown";"0"
40;"management";"married";"tertiary";"no";185;"no";"no";"cellular";21;"aug";310;2;-1;0;"unknown";"0"
30;"technician";"married";"secondary";"no";455;"yes";"no";"cellular";21;"nov";758;1;-1;0;"unknown";"1"
39;"management";"divorced";"tertiary";"no";5009;"yes";"no";"cellular";15;"jul";1083;2;-1;0;"unknown";"0"
50;"admin.";"married";"secondary";"no";167;"no";"yes";"cellular";19;"nov";47;1;133;1;"failure";"0"
46;"housemaid";"married";"primary";"no";1175;"no";"no";"cellular";7;"aug";181;2;-1;0;"unknown";"0"
34;"management";"single";"tertiary";"no";431;"no";"no";"cellular";16;"jul";401;1;-1;0;"unknown";"0"
48;"management";"divorced";"tertiary";"no";1144;"yes";"no";"cellular";17;"nov";78;1;-1;0;"unknown";"0"
48;"blue-collar";"divorced";"secondary";"no";65;"yes";"no";"cellular";14;"may";146;1;370;1;"failure";"0"
27;"unemployed";"single";"secondary";"no";259;"yes";"no";"cellular";18;"may";12;2;-1;0;"unknown";"0"
44;"services";"married";"primary";"no";3;"yes";"no";"cellular";7;"may";228;1;-1;0;"unknown";"0"
50;"management";"married";"tertiary";"no";11528;"yes";"no";"unknown";30;"may";57;1;-1;0;"unknown";"0"
44;"management";"married";"tertiary";"no";167;"no";"no";"cellular";27;"apr";96;2;-1;0;"unknown";"0"
39;"technician";"married";"secondary";"no";0;"no";"no";"cellular";6;"aug";84;4;-1;0;"unknown";"0"
38;"blue-collar";"married";"secondary";"no";2685;"no";"no";"unknown";20;"jun";22;12;-1;0;"unknown";"0"
33;"services";"single";"secondary";"no";310;"yes";"no";"cellular";12;"may";54;2;371;1;"failure";"0"
48;"blue-collar";"single";"primary";"no";1938;"yes";"no";"unknown";4;"jun";407;1;-1;0;"unknown";"0"
30;"blue-collar";"married";"secondary";"no";4389;"yes";"no";"cellular";30;"apr";82;6;-1;0;"unknown";"0"
24;"technician";"single";"secondary";"no";139;"no";"no";"cellular";14;"apr";259;1;-1;0;"unknown";"0"
31;"services";"married";"secondary";"no";288;"no";"no";"cellular";30;"jan";164;1;-1;0;"unknown";"0"
42;"blue-collar";"married";"secondary";"no";1;"no";"no";"cellular";15;"jul";462;1;-1;0;"unknown";"0"
32;"management";"single";"tertiary";"no";19985;"no";"no";"cellular";9;"feb";616;5;-1;0;"unknown";"0"
59;"retired";"divorced";"secondary";"no";337;"yes";"no";"unknown";15;"may";118;4;-1;0;"unknown";"0"
